,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,4.871981218457222e-07,2.06242548301816e-05,1.7399783246219158e-05,9.787618182599545e-06,8.819042704999447e-06,-6.604939699172974e-06,-1.4790333807468414e-05,-1.0877905879169703e-05,-8.727074600756168e-07,-2.341577783226967e-06,-5.248468369245529e-06,-1.1376221664249897e-05,-1.6511534340679646e-05
1,-5.830544978380203e-06,2.3752334527671337e-05,1.9490369595587254e-05,3.0911178328096867e-06,-5.402835085988045e-07,-1.331837847828865e-05,-1.826940570026636e-05,-1.4902499970048666e-05,4.736881237477064e-06,3.8532307371497154e-06,2.1831365302205086e-06,-7.265480235219002e-06,-1.4911871403455734e-05
2,1.373235136270523e-06,2.483447315171361e-05,8.441274985671043e-06,-6.545858923345804e-06,-8.982839062809944e-06,-1.4787015970796347e-05,-1.1819414794445038e-05,-1.047563273459673e-05,3.555440343916416e-06,5.5942218750715256e-06,4.311790689826012e-06,-2.3542670533061028e-06,-6.1676837503910065e-06
3,7.875962182879448e-06,3.270694287493825e-05,-1.2325472198426723e-06,-1.7585232853889465e-05,-1.4237593859434128e-05,-1.4205637853592634e-05,-3.15479701384902e-06,2.4796463549137115e-07,1.0565738193690777e-05,8.060364052653313e-06,3.0172523111104965e-06,-6.28794077783823e-06,-1.1132564395666122e-05
4,9.170093107968569e-06,2.7034722734242678e-05,-1.0564224794507027e-05,-1.0248913895338774e-05,-8.232367690652609e-06,-6.876012776046991e-06,-1.3140379451215267e-06,-2.2399472072720528e-06,8.19528941065073e-06,6.796442903578281e-06,1.6379635781049728e-06,-7.456750608980656e-06,-1.3558892533183098e-05
5,8.501388947479427e-06,4.074693424627185e-05,-1.041102223098278e-05,-5.362555384635925e-06,7.953494787216187e-07,-4.12575900554657e-06,-3.113178536295891e-06,4.7474168241024017e-07,2.885062713176012e-06,-2.953456714749336e-07,-3.6082929000258446e-06,-1.2333504855632782e-05,-1.6272300854325294e-05
6,1.0693329386413097e-06,2.5994435418397188e-05,4.575471393764019e-06,1.2345844879746437e-06,8.251925464719534e-06,-1.2730597518384457e-06,3.416324034333229e-06,2.4262117221951485e-06,-3.157416358590126e-06,-3.604334779083729e-06,-8.235801942646503e-06,-2.2771884687244892e-05,-2.461759140715003e-05
7,-8.478527888655663e-06,2.3820495698601007e-05,1.223123399540782e-05,4.57145506516099e-06,5.239853635430336e-07,-1.231703208759427e-05,-1.5643599908798933e-05,-7.860013283789158e-06,1.8624123185873032e-06,6.439979188144207e-06,2.273591235280037e-06,-8.503557182848454e-06,-1.1639902368187904e-05
8,-6.178743205964565e-07,1.868774415925145e-05,-5.67990355193615e-07,-1.0039424523711205e-05,-9.59180761128664e-06,-8.13620863482356e-06,-4.689616616815329e-06,3.1903618946671486e-06,7.79726542532444e-06,4.015048034489155e-06,1.1583324521780014e-06,-7.4355630204081535e-06,-1.2183852959424257e-05
9,5.961628630757332e-07,2.2329273633658886e-05,3.948574885725975e-06,-9.826035238802433e-06,-9.132025297731161e-06,-2.4414039216935635e-06,-2.1257437765598297e-06,-7.379567250609398e-07,2.1792948246002197e-06,-1.5133991837501526e-09,-1.5167752280831337e-06,-6.9810776039958e-06,-1.0387739166617393e-05
